,Year,Month,Time_Day,Country,Activity,Sex,Fatal_Injury,Age
69,2016,April,Noon,Australia,Swimming,M,N,12
70,2016,April,Unknown,French polynesia,Spearfishing,M,N,26
71,2016,April,Unknown,Usa,Spearfishing,M,N,26
72,2016,April,Morning,New caledonia,Walking,F,Y,69
73,2016,April,Unknown,Cape verde,Unknown,M,N,60
74,2016,April,Unknown,Usa,Fishing,M,N,34
75,2016,April,Unknown,Usa,Sup,M,N,Unknown
76,2016,March,Noon,Usa,Snorkeling,F,N,46
77,2016,March,Evening,Australia,Surfing,M,N,22
78,2016,March,Unknown,Usa,Unknown,M,N,Unknown
79,2016,March,Noon,Australia,Surfing,M,N,41
80,2016,March,Unknown,Bahamas,Unknown,M,N,9
81,2016,March,Morning,Usa,Surfing,Unknown,N,Unknown
82,2016,March,Noon,Usa,Body surfing,M,N,19
83,2016,March,Noon,Fiji,Diving,M,Y,45
84,2016,March,Noon,Usa,Unknown,M,N,12
85,2016,March,Night,Australia,Fishing,M,N,Unknown
86,2016,March,Unknown,Brazil,Swimming,M,N,41
87,2016,February,Evening,New caledonia,Kite surfing,M,N,21
88,2016,February,Afternoon,New caledonia,Spearfishing,M,N,31
89,2016,February,Afternoon,Dominican republic,Wading,F,N,Unknown
90,2016,February,Unknown,Cayman islands,Feeding stingrays ,M,N,65
91,2016,February,Noon,Australia,Surfing,M,N,Unknown
92,2016,February,Noon,Australia,Walking,F,N,45
93,2016,February,Afternoon,Australia,Windsurfing,M,N,40
94,2016,January,Unknown,South africa,Kayak fishing,M,N,Unknown
95,2016,January,Noon,Usa,Surfing,M,N,Unknown
96,2016,January,Noon,Usa,Surfing,F,N,15
97,2016,January,Morning,Usa,Spearfishing,M,N,Unknown
98,2016,January,Unknown,United arab emirates,Fishing,M,N,Unknown
99,2016,January,Morning,Usa,Paddle boarding,M,N,48
100,2016,January,Unknown,Australia,Surfing,M,N,Unknown
101,2016,January,Noon,Australia,Wading,M,N,11
102,2016,January,Noon,Australia,Spearfishing,M,N,31
103,2015,December,Morning,South africa,Kayak fishing,M,N,Unknown
104,2015,December,Unknown,Spain,Swimming,F,N,38
105,2015,December,Morning,Usa,Paddle boarding,M,N,71
106,2015,December,Morning,Australia,Surfing,M,N,43
107,2015,December,Unknown,Brazil,Scuba diving,M,N,32
108,2015,December,Unknown,Aruba,Sea disaster,M,Y,58
109,2015,December,Morning,Australia,Fishing,Unknown,N,Unknown
110,2015,December,Unknown,Bahamas,Lobster fishing,M,N,26
111,2015,December,Morning,South africa,Swimming,F,N,22
112,2015,November,Noon,Usa,Surfing,M,N,Unknown
113,2015,November,Morning,Usa,Swimming,F,N,Unknown
114,2015,November,Unknown,Usa,Surfing,M,N,28
115,2015,November,Afternoon,Australia,Surfing,M,N,20
116,2015,December,Noon,Usa,Surfing,F,N,9
117,2015,November,Noon,Usa,Swimming,M,N,54
118,2015,November,Noon,Usa,Wading,F,N,28
119,2015,November,Night,Mozambique,Fishing,M,N,19
120,2015,October,Unknown,Australia,Spearfishing,M,N,50
121,2015,October,Noon,Usa,Body boarding,M,N,10
122,2015,October,Afternoon,South africa,Surfing,M,N,42
123,2015,October,Noon,Usa,Surfing,M,N,21
124,2015,October,Noon,Usa,Surfing,M,N,21
125,2015,October,Unknown,Mozambique,Fishing,F,Y,35
126,2015,October,Evening,Usa,Surfing,M,N,32
127,2015,October,Noon,Usa,Swimming,M,N,44
128,2015,October,Noon,Usa,Kayak fishing,M,N,Unknown
129,2015,October,Afternoon,Usa,Boogie boarding,F,N,9
130,2015,October,Morning,Usa,Surfing,M,N,25
131,2015,October,Unknown,Mozambique,Fishing,M,N,Unknown
132,2015,October,Afternoon,Australia,Surfing,M,N,18
133,2015,October,Noon,Usa,Body boarding,M,N,22
134,2015,October,Morning,Usa,Wading,M,N,13
135,2015,October,Morning,Usa,Surfing,M,N,14
136,2015,Septembrer,Afternoon,Usa,Surfing,M,N,22
137,2015,Septembrer,Noon,Australia,Snorkeling,F,N,7
138,2015,Septembrer,Morning,Usa,Kayak fishing,M,N,Unknown
139,2015,Septembrer,Afternoon,Usa,Surfing,M,N,14
140,2015,Septembrer,Afternoon,Usa,Spearfishing,M,N,27
141,2015,Septembrer,Noon,Usa,Wading,M,N,12
142,2015,Septembrer,Morning,Usa,Photographing fish,M,N,16
143,2015,Septembrer,Evening,Usa,Swimming,M,N,Unknown
144,2015,Septembrer,Afternoon,Usa,Surfing,M,N,20
145,2015,Septembrer,Morning,Australia,Surfing,M,N,42
146,2015,Septembrer,Afternoon,Usa,Stand up paddleboarding,F,N,50
147,2015,Septembrer,Noon,Usa,Kayak fishing,M,N,29
148,2015,Septembrer,Noon,Australia,Surf skiing,M,N,62
149,2015,Septembrer,Afternoon,Usa,Unknown,M,N,Unknown
150,2015,Septembrer,Morning,Thailand,Wading,F,N,37
151,2015,Septembrer,Unknown,Fiji,Spearfishing,M,N,Unknown
152,2015,August,Morning,Usa,Surfing,F,N,54
153,2015,August,Morning,Usa,Surfing,M,N,21
154,2015,August,Evening,Usa,Unknown,M,N,Unknown
155,2015,August,Afternoon,Australia,Surfing,M,N,38
156,2015,August,Noon,Usa,Surfing,M,N,15
157,2015,August,Afternoon,Usa,Walking,F,N,10
158,2015,August,Morning,Usa,Kayak fishing,M,N,22
159,2015,August,Noon,Spain,Swimming,M,N,10
160,2015,August,Morning,Usa,Spearfishing,M,N,57
161,2015,July,Morning,Australia,Surfing,M,N,52
162,2015,July,Evening,Usa,Surfing,M,N,25
163,2015,July,Morning,Usa,Floating,F,N,35
164,2015,July,Morning,Australia,Scallop diving on hookah,M,Y,46
165,2015,July,Unknown,Usa,Kayak fishing,M,N,31
166,2015,July,Unknown,Australia,Surfing,M,N,40
167,2015,July,Unknown,Reunion,Surfing,M,N,45
168,2015,July,Unknown,South africa,Surfing,M,N,34
169,2015,July,Morning,Usa,Surfing,M,N,38
170,2015,July,Unknown,Usa,Treading water,M,N,39
171,2015,July,Unknown,French polynesia,Swimming,M,N,Unknown
172,2015,July,Unknown,Bahamas,Spearfishing,F,N,23
173,2015,July,Evening,Usa,Unknown,M,N,32
174,2015,July,Morning,Australia,Surfing,M,N,52
175,2015,July,Morning,Australia,Body boarding,M,N,32
176,2015,July,Noon,Usa,Swimming,M,N,68
177,2015,June,Unknown,Australia,Surfing,M,N,Unknown
178,2015,June,Afternoon,Usa,Playing in the water,M,N,12
179,2015,June,Afternoon,Usa,Swimming,M,N,18
180,2015,June,Noon,South africa,Body boarding,M,N,19
181,2015,June,Evening,Usa,Swimming,F,N,Unknown
182,2015,June,Afternoon,South africa,Surfing,M,N,23
183,2015,June,Noon,Usa,Standing,M,N,43
184,2015,June,Unknown,Australia,Swimming,M,N,19
185,2015,June,Noon,Usa,Body surfing,M,N,47
186,2015,June,Noon,Usa,Swimming,M,N,6
187,2015,June,Morning,Australia,Surfing,F,N,37
188,2015,June,Unknown,Usa,Standing,M,N,9
189,2015,June,Morning,Puerto rico,Spearfishing,M,N,36
190,2015,June,Noon,Usa,Swimming,M,N,10
191,2015,June,Afternoon,Usa,Wading,M,N,16
192,2015,June,Afternoon,Usa,Wading,F,N,12
193,2015,June,Unknown,Usa,Unknown,F,N,Unknown
194,2015,June,Noon,Usa,Boogie boarding,F,N,13
195,2015,June,Morning,Usa,Playing,M,N,11
196,2015,June,Unknown,Usa,Attempting to rescue a shark,F,N,17
197,2015,June,Afternoon,Reunion,Surfing,M,N,47
198,2015,May,Afternoon,Usa,Standing,F,N,14
199,2015,May,Noon,Usa,Wading,F,N,19
200,2015,May,Morning,French polynesia,Spearfishing,M,N,19
201,2015,May,Unknown,Usa,Swimming,F,N,13
202,2015,May,Morning,Usa,Surfing,M,N,18
203,2015,May,Noon,Usa,Unknown,M,N,30
204,2015,May,Unknown,New caledonia,Snorkeling,M,Y,50
205,2015,May,Afternoon,Usa,Swimming,M,N,Unknown
206,2015,May,Afternoon,Australia,Surfing,M,N,Unknown
207,2015,May,Noon,South africa,Diving,M,N,29
208,2015,April,Morning,Usa,Snorkeling,F,Y,65
209,2015,April,Afternoon,Usa,Wading,M,N,63
210,2015,April,Morning,Australia,Surfing,M,N,26
211,2015,April,Noon,Australia,Surf skiing,M,N,71
212,2015,April,Unknown,Usa,Photographing the shark,M,N,48
213,2015,April,Morning,Australia,Paddle boarding,M,N,Unknown
214,2015,April,Morning,Reunion,Surfing,M,Y,13
215,2015,March,Noon,Brazil,Surfing,M,N,23
216,2015,April,Noon,Usa,Spearfishing,M,N,70
217,2015,March,Unknown,Italy,Diving,M,Y,43
218,2015,March,Unknown,South africa,Kayak fishing,M,N,36
219,2015,March,Unknown,Egypt,Swimming,M,Y,52
220,2015,March,Noon,Usa,Standing,M,N,58
221,2015,March,Morning,French polynesia,Hand feeding sharks,M,N,9
222,2015,March,Morning,Australia,Fishing,M,N,Unknown
223,2015,March,Morning,Mexico,Fishing,M,N,36
224,2015,March,Unknown,French polynesia,Sitting in the water,M,N,18
225,2015,February,Unknown,Atlantic ocean,Transatlantic rowing,Unknown,N,Unknown
226,2015,February,Afternoon,Reunion,Swimming,F,Y,22
227,2015,February,Morning,Australia,Surfing,M,Y,41
228,2015,February,Morning,Australia,Surfing,M,N,35
229,2015,February,Unknown,Australia,Bodysurfing,M,N,Unknown
230,2015,January,Morning,Australia,Rowing,M,N,57
231,2015,January,Night,Usa,Shark fishing,M,N,20
232,2015,January,Unknown,Australia,Surfing,M,N,Unknown
233,2015,January,Unknown,Usa,Fishing,M,N,Unknown
234,2015,January,Unknown,Australia,Surfing,F,N,Unknown
235,2015,January,Noon,Australia,Fishing,M,N,Unknown
236,2015,January,Unknown,Australia,Filming,M,N,17
237,2015,January,Night,Usa,Swimming,M,N,38
238,2015,January,Afternoon,Bahamas,Snorkeling,F,N,34
239,2015,January,Morning,South africa,Surfing,M,N,15
240,2015,January,Noon,Usa,Unknown,M,N,12
241,2014,December,Morning,Australia,Surfing,Unknown,N,Unknown
242,2014,December,Morning,Australia,Spearfishing,M,Y,17
243,2014,December,Unknown,Greece,Unknown,Unknown,N,Unknown
244,2014,December,Morning,South africa,Swimming,Unknown,N,Unknown
245,2014,December,Noon,Usa,Surfing,M,N,50
246,2014,December,Morning,Australia,Fishing,M,N,40
247,2014,December,Unknown,Japan,Diving,M,N,Unknown
248,2014,December,Noon,Australia,Spearfishing,M,Y,17
249,2014,December,Morning,Spain,Fishing,M,N,Unknown
250,2014,November,Sometime between Morning,Australia,Surfing,M,N,13
251,2014,November,Unknown,Mauritius,Fishing,M,Y,39
252,2014,November,Unknown,Australia,Fishing,M,N,Unknown
253,2014,November,Noon,Usa,Surfing,M,N,44
254,2014,November,Unknown,Usa,Unknown,Unknown,N,Unknown
255,2014,November,Noon,Usa,Snorkeling,M,N,53
256,2014,November,Morning,Australia,Surfing,M,N,Unknown
257,2014,November,Afternoon,Usa,Surfing,M,N,18
258,2014,October,Noon,Usa,Surfing,F,N,34
259,2014,October,Afternoon,Australia,Surfing,M,N,20
260,2014,October,Morning,Usa,Stand up paddleboarding,F,N,Unknown
261,2014,October,Morning,Usa,Stand up paddleboarding,M,N,Unknown
262,2014,October,Unknown,Usa,Canoeing,F,N,Unknown
263,2014,October,Noon,Usa,Surfing,M,N,Unknown
264,2014,October,Morning,Australia,Surfing,F,N,13
265,2014,October,Unknown,Usa,Standing,F,N,7
266,2014,October,Afternoon,Usa,Body surfing,F,N,Unknown
267,2014,October,Noon,Usa,Fishing,F,N,40
268,2014,October,Afternoon,Australia,Kayaking,M,N,Unknown
269,2014,October,Noon,Usa,Surfing,M,N,29
270,2014,October,Noon,Usa,Surfing,M,N,15
271,2014,October,Noon,Usa,Kayaking,M,N,Unknown
272,2014,October,Noon,Usa,Kayaking,M,N,Unknown
273,2014,October,Afternoon,Usa,Surfing,M,N,28
274,2014,October,Noon,Australia,Surfing,M,N,23
275,2014,Septembrer,Noon,Usa,Surfing,M,N,Unknown
276,2014,Septembrer,Unknown,French polynesia,Feeding fish,F,N,36
277,2014,Septembrer,Afternoon,Usa,Surfing,M,N,Unknown
278,2014,Septembrer,Morning,Australia,Swimming,M,Y,50
279,2014,Septembrer,Noon,Usa,Fishing,M,N,43
280,2014,Septembrer,Afternoon,Usa,Kayaking,F,N,20
281,2014,Septembrer,Evening,Usa,Fishing,M,N,52
282,2014,Septembrer,Unknown,Spain,Playing with an air mattress,M,N,16
283,2014,August,Afternoon,Usa,Body surfing,F,N,13
284,2014,August,Unknown,Usa,Surfing,M,N,17
285,2014,August,Afternoon,Usa,Unknown,Unknown,N,Unknown
286,2014,August,Unknown,Usa,Fishing,M,N,33
287,2014,August,Unknown,Spain,Swimming,F,N,30
288,2014,August,Unknown,Usa,Surfing,M,N,29
289,2014,August,Afternoon,Usa,Standing,F,N,Unknown
290,2014,August,Unknown,Usa,Fishing,M,N,Unknown
291,2014,August,Unknown,Usa,Kite boarding,Unknown,N,Unknown
292,2014,August,Unknown,Australia,Spearfishing,M,N,31
293,2014,August,Noon,Usa,Standing,M,N,Unknown
294,2014,August,Unknown,Usa,Unknown,M,N,26
295,2014,August,Unknown,Bahamas,Spearfishing,M,N,Unknown
296,2014,August,Noon,Usa,Swimming,F,N,10
297,2014,August,Noon,Usa,Swimming,M,N,7
298,2014,August,Noon,Usa,Boogie boarding,M,N,10
299,2014,August,Unknown,Usa,Swimming,F,N,45
300,2014,August,Unknown,Usa,Surfing,M,N,50
301,2014,August,Noon,Usa,Boogie boarding,M,N,8
302,2014,August,Noon,South africa,Surfing,M,N,20
303,2014,August,Unknown,Unknown,Sea disaster,M,Y,Unknown
304,2014,July,Unknown,Usa,Swimming,M,N,Unknown
305,2014,July,Afternoon,Reunion,Surfing,M,N,51
306,2014,July,Afternoon,Usa,Standing,M,N,8
307,2014,July,Unknown,Spain,Wading,Unknown,N,Unknown
308,2014,July,Afternoon,Usa,Swimming,M,N,61
309,2014,July,Noon,Usa,Swimming,M,N,39
310,2014,July,Night,Bahamas,Shark diving,M,Y,63
311,2014,July,Unknown,Usa,Body surfing,M,N,Unknown
312,2014,July,Noon,Usa,Surfing,M,N,14
313,2014,July,Morning,Usa,Swimming,M,N,Unknown
314,2014,July,Morning,Usa,Surfing,M,N,Unknown
315,2014,July,Afternoon,Usa,Body surfing,M,N,19
316,2014,June,Unknown,St martin,Transatlantic rowing,M,N,48
317,2014,June,Noon,Bahamas,Spearfishing,M,N,42
318,2014,June,Afternoon,Australia,Surfing,M,N,Unknown
319,2014,June,Afternoon,Australia,Body boarding,M,N,15
320,2014,June,Unknown,Australia,Petting a shark,M,N,Unknown
321,2014,June,Unknown,Brazil,Fishing,M,N,43
322,2014,June,Afternoon,Usa,Standing,M,N,16
323,2014,June,Morning,Australia,Body boarding,M,N,39
324,2014,June,Noon,Japan,Surfing,M,N,43
325,2014,June,Noon,Usa,Kneeling in the water,F,N,14
326,2014,June,Noon,Usa,Swimming,F,N,22
327,2014,June,Morning,Australia,Surfing,M,N,Unknown
328,2014,June,Unknown,Usa,Tagging sharks,F,N,37
329,2014,May,Unknown,Australia,Fell into the water,F,N,29
330,2014,May,Morning,France,Scuba diving,M,N,Unknown
331,2014,May,Unknown,Australia,Teasing a shark,M,N,10
332,2015,November,Morning,Ecuador,Snorkeling,M,N,55
333,2014,May,Noon,Usa,Body boarding,F,N,38
334,2014,May,Morning,Australia,Surfing,M,N,35
335,2014,May,Noon,Usa,Wading,F,N,44
336,2014,May,Unknown,Usa,Surfing,M,N,12
337,2014,May,Unknown,Usa,Diving,M,N,Unknown
338,2014,May,Afternoon,Usa,Swimming,F,N,40
339,2014,May,Afternoon,Usa,Surfing,M,N,23
340,2014,April,Unknown,Australia,Spearfishing,M,N,Unknown
341,2014,April,Afternoon,Usa,Swimming,M,N,42
342,2014,April,Morning,Usa,Wading,M,N,25
343,2014,April,Unknown,South africa,Shark watching,Unknown,N,Unknown
344,2014,April,Morning,South africa,Fishing,M,N,Unknown
345,2014,April,Noon,Usa,Surfing,M,N,Unknown
346,2014,April,Noon,Usa,Surfing,M,N,Unknown
347,2014,April,Morning,Australia,Swimming,F,Y,63
348,2014,March,Noon,Australia,Diving,M,Y,38
349,2014,March,Afternoon,South africa,Swimming,M,Y,66
350,2014,March,Unknown,Usa,Kite surfing,M,N,Unknown
351,2014,March,Unknown,Usa,Surfing,M,N,9
352,2014,March,Afternoon,New caledonia,Kite surfing,M,N,42
353,2014,March,Morning,Australia,Surfing,M,N,42
354,2014,March,Unknown,Cayman islands,Scuba diving,M,N,Unknown
355,2014,March,Afternoon,Australia,Unknown,F,N,10
356,2014,March,Afternoon,Australia,Swimming,M,N,Unknown
357,2014,March,Unknown,Usa,Surfing,M,N,21
358,2014,February,Afternoon,French polynesia,Kitesurfing,M,N,21
359,2014,February,Night,Papua new guinea,Sailing,M,N,21
360,2014,February,Noon,Australia,Spearfishing,M,Y,28
361,2014,February,Unknown,Trinidad  tobago,Fishing,M,N,Unknown
362,2014,February,Evening,New zealand,Surfing,M,N,28
363,2014,January,Unknown,Australia,Fishing,M,N,Unknown
364,2014,January,Unknown,New zealand,Spearfishing,M,N,24
365,2014,January,Unknown,Japan,Sea disaster,M,N,31
366,2014,Unknown,Unknown,New zealand,Filming a documentary,Unknown,N,Unknown
367,2013,December,Noon,New caledonia,Snorkeling,M,N,37
368,2013,December,Morning,South africa,Surfing,M,N,19
369,2013,December,Unknown,Kiribati,Attempting to remove fishing net from submerged object,M,N,35
370,2013,December,Morning,Usa,Boogie boarding,M,N,29
371,2013,December,Noon,Usa,Surfing,M,N,30
372,2013,December,Afternoon,Australia,Surfing,M,N,26
373,2013,December,Morning,Usa,Kayaking,M,Y,57
374,2013,November,Noon,Australia,Body boarding,M,Y,19
375,2013,November,Noon,Usa,Snorkeling,F,N,58
376,2013,November,Morning,Australia,Surfing,M,Y,35
377,2013,November,Morning,Usa,Surfing,M,N,25
378,2013,November,Afternoon,Australia,Surfing,M,N,Unknown
379,2013,November,Noon,Bahamas,Shark fishing,M,N,77
380,2013,November,Noon,Usa,Body boarding,M,N,16
381,2013,November,Unknown,Usa,Surfing,M,N,Unknown
382,2013,October,Afternoon,Usa,Kiteboarding,M,N,46
383,2013,October,Noon,Australia,Snorkeling,F,N,60
384,2013,October,Afternoon,Reunion,Body boarding,M,N,24
385,2013,October,Morning,Australia,Diving,M,N,Unknown
386,2013,October,Afternoon,Australia,Surfing,M,N,41
387,2013,October,Afternoon,Usa,Diving,M,N,45
388,2013,October,Noon,Usa,Surfing,M,N,25
389,2013,October,Afternoon,Usa,Wading,M,N,6
390,2013,October,Noon,South africa,Swimming,M,Y,74
391,2013,October,Morning,Australia,Diving,M,N,55
392,2013,October,Morning,Usa,Surfing,M,N,45
393,2013,October,Afternoon,Usa,Wading,M,N,12
394,2013,Septembrer,Morning,Usa,Surfing,M,N,50
395,2013,Septembrer,Noon,Israel,Diving,M,N,27
396,2013,Septembrer,Morning,Usa,Standing,M,N,7
397,2013,Septembrer,Noon,Usa,Swimming,M,N,45
398,2013,Septembrer,Morning,Usa,Surfing,M,N,Unknown
399,2013,Septembrer,Afternoon,Usa,Swimming,M,N,21
400,2013,Septembrer,Noon,Usa,Surfing,F,N,13
401,2013,Septembrer,Unknown,Usa,Unknown,F,Unknown,Unknown
402,2013,Septembrer,Afternoon,Usa,Surfing,M,N,43
403,2013,Septembrer,Afternoon,Usa,Standing,M,N,25
404,2013,Septembrer,Noon,Usa,Swimming,M,N,17
405,2013,Septembrer,Unknown,Usa,Unknown,M,N,3
406,2013,Septembrer,Unknown,Bahamas,Unknown,M,N,Unknown
407,2013,Septembrer,Noon,Usa,Casting a net,M,N,9
408,2013,August,Unknown,Bahamas,Spearfishing,M,N,Unknown
409,2013,August,Evening,Usa,Swimming,M,N,Unknown
410,2013,August,Unknown,Usa,Marathon swimming,F,N,47
411,2013,August,Evening,France,Longline fishing for sharks,M,N,50
412,2013,August,Afternoon,Usa,Boogie boarding,F,N,11
413,2013,August,Afternoon,Australia,Wrangling a shark,M,N,Unknown
414,2013,August,Noon,Usa,Surfing,M,N,16
415,2013,August,Noon,Usa,Surfing,F,N,Unknown
416,2013,August,Afternoon,Usa,Snorkeling,F,Y,20
417,2013,August,Noon,Usa,Kiteboarding,F,N,19
418,2013,August,Afternoon,Usa,Surfing,M,N,10
419,2013,August,Unknown,South africa,Attempting to free the shark,M,N,Unknown
420,2013,August,Afternoon,Usa,Fishing,M,N,17
421,2013,July,Morning,Usa,Snorkeling,F,N,56
422,2013,July,Unknown,Usa,Swimming,M,N,32
423,2013,July,Afternoon,Bahamas,Spearfishing,M,N,40
424,2013,July,Noon,Mexico,Wading,F,N,Unknown
425,2013,July,Noon,Usa,Surfing,M,N,18
426,2013,July,Afternoon,Bahamas,Cleaning fish,M,N,64
427,2013,July,Noon,Bahamas,Diving,M,N,50
428,2013,July,Noon,Brazil,Swimming,F,Y,18
429,2013,July,Noon,Usa,Walking,F,N,50
430,2013,July,Unknown,Usa,Swimming,M,N,Unknown
431,2013,July,Noon,Reunion,Swimming,F,Y,15
432,2013,July,Unknown,Diego garcia,Swimming,M,Y,33
433,2013,July,Afternoon,Usa,Wading,F,N,63
434,2013,July,Unknown,Spain,Swimming,M,N,48
435,2013,July,Unknown,Australia,Body surfing,M,N,29
436,2013,June,Unknown,Taiwan,Fishing,M,N,Unknown
437,2013,June,Unknown,Jamaica,Unknown,M,Y,20
438,2013,June,Afternoon,Usa,Kayaking,M,N,Unknown
439,2013,June,Unknown,Usa,Swimming,M,N,Unknown
440,2013,June,Noon,Usa,Swimming,M,N,14
441,2013,June,Noon,Usa,Swimming,M,N,28
442,2013,June,Noon,Usa,Swimming,M,N,15
443,2013,June,Morning,South africa,Surfing,M,N,Unknown
444,2013,June,Unknown,Usa,Surfing,F,N,Unknown
445,2013,June,Noon,Usa,Boogie boarding,F,N,10
446,2013,June,Unknown,Usa,Fishing,M,N,58
447,2013,June,Afternoon,Australia,Surfing,M,N,Unknown
448,2013,May,Unknown,Usa,Diving,M,N,32
449,2013,May,Noon,Usa,Swimming,M,N,11
450,2013,May,Unknown,Brazil,Unknown,M,Y,41
451,2013,May,Evening,Palestinian territories,Fishing,M,N,30
452,2013,May,Noon,Ecuador,Surfing,M,N,29
453,2013,May,Unknown,Usa,Surfing,M,Y,42
454,2013,May,Morning,Reunion,Body boarding,M,Y,36
455,2013,May,Noon,Usa,Surfing,M,N,16
456,2013,April,Unknown,Australia,Fishing,M,N,Unknown
457,2013,April,Noon,Mexico,Swimming,F,N,34
458,2013,April,Noon,Australia,Fishing,M,N,51
459,2013,April,Morning,Usa,Playing in the surf,M,N,9
460,2013,April,Unknown,South africa,Free diving,M,N,Unknown
461,2013,April,Noon,Usa,Surfing,M,N,21
462,2013,April,Unknown,Guam,Unknown,M,Y,40
463,2013,April,Noon,French polynesia,Kite boarding,M,N,53
464,2013,April,Unknown,Usa,Swimming,M,N,50
465,2013,April,Unknown,Australia,Unknown,M,Y,24
466,2013,April,Morning,Usa,Surfing,M,N,58
467,2013,March,Unknown,Australia,Surfing,M,N,47
468,2013,March,Unknown,Seychelles,Free diving,M,N,34
469,2013,March,Unknown,Belize,Snorkeling,F,N,Unknown
470,2013,March,Unknown,Bahamas,Fly fishing,M,N,50
471,2013,March,Morning,South africa,Fishing,M,N,30
472,2013,March,Unknown,South africa,Surfing,M,N,Unknown
473,2013,March,Morning,Jamaica,Spearfishing,M,Y,68
474,2013,March,Morning,Australia,Spearfishing,M,N,28
475,2013,March,Unknown,Philippines,Swimming,M,N,28
476,2013,March,Unknown,South africa,Swimming,M,N,39
477,2013,February,Noon,New zealand,Swimming,M,Y,46
478,2013,February,Afternoon,Usa,Surfing,Unknown,N,Unknown
479,2013,February,Afternoon,Usa,Surfing,M,N,Unknown
480,2013,February,Noon,Usa,Surfing,M,N,16
481,2013,February,Morning,French polynesia,Scuba diving,M,N,48
482,2013,February,Unknown,Jamaica,Unknown,M,N,18
483,2013,January,Unknown,Australia,Fishing,M,N,Unknown
484,2013,January,Unknown,Australia,Surfing,M,N,Unknown
485,2013,January,Unknown,Australia,Dragging stranded shark into deeper water,M,N,62
486,2013,January,Afternoon,Usa,Surfing,M,N,43
487,2013,January,Unknown,New zealand,Spearfishing,M,N,Unknown
488,2013,January,Morning,Australia,Spearfishing,M,N,26
489,2012,December,Noon,Usa,Swimming,M,N,Unknown
490,2012,December,Noon,Australia,Surfing,M,N,23
491,2012,December,Morning,Australia,Paddle boarding,M,N,29
492,2012,December,Unknown,South africa,Swimming,M,Y,20
493,2012,December,830,Australia,Surfing,M,N,32
494,2012,December,Noon,Usa,Surfing,M,N,60
495,2012,December,Afternoon,Australia,Spearfishing,M,N,31
496,2012,December,Unknown,New zealand,Scuba diving,F,N,25
497,2012,November,Morning,Usa,Snorkeling,M,N,61
498,2012,November,Noon,Australia,Unknown,M,N,20
499,2012,November,Noon,Mexico,Swimming,M,Y,32
500,2012,November,Afternoon,Usa,Surfing,M,N,14
501,2012,November,Morning,Usa,Diving,M,N,30
502,2012,November,Morning,Usa,Surfing,M,N,43
503,2012,October,Noon,Usa,Surfing,M,N,25
504,2012,October,Afternoon,Usa,Swimming,F,N,51
505,2012,October,Noon,Usa,Surfing,M,Y,39
506,2012,October,Unknown,Usa,Unknown,F,N,35
507,2012,October,Morning,Usa,Surfing,M,N,24
508,2012,October,Morning,Usa,Paddle boarding,M,N,55
509,2012,October,Afternoon,Usa,Unknown,M,N,Unknown
510,2012,October,Unknown,Nigeria,Bathing,F,N,38
511,2012,October,Afternoon,Usa,Windsurfing,M,N,42
512,2012,October,Noon,Australia,Bodyboarding,M,N,11
513,2012,Septembrer,Afternoon,Usa,Surfing,M,N,21
514,2012,Septembrer,Noon,Usa,Surfing,M,N,22
515,2012,Septembrer,Afternoon,Usa,Surfing,M,N,52
516,2012,Septembrer,Unknown,Tonga,Swimming,F,N,29
517,2012,Septembrer,Noon,Usa,Surfing,Unknown,N,19
518,2012,Septembrer,Noon,Usa,Surfing,M,N,25
519,2012,Septembrer,Noon,Usa,Swimming,M,N,Unknown
520,2012,Septembrer,Just before noon,Usa,Surfing,M,N,30
521,2012,Septembrer,Noon,Usa,Surfing,M,N,37
522,2012,Septembrer,Morning,Usa,Surfing,M,N,32
523,2012,Septembrer,Afternoon,Usa,Boogie boarding,F,N,8
524,2012,Septembrer,Noon,Usa,Spearfishing,Unknown,N,Unknown
525,2012,Septembrer,Afternoon,Usa,Swimming,F,N,56
526,2012,August,Unknown,Scotland,Shark fishing,M,N,53
527,2012,August,Afternoon,Australia,Surfing,M,N,34
528,2012,August,Noon,Brazil,Swimming,M,Y,18
529,2012,August,Unknown,Usa,Wading,M,N,31
530,2012,August,Noon,Australia,Fishing,Unknown,N,Unknown
531,2012,August,AfternoonNight,Usa,Free diving,M,N,56
532,2012,August,Afternoon,Reunion,Surfing,M,N,39
533,2012,August,Unknown,French polynesia,Spearfishing,M,N,Unknown
534,2012,July,Morning,Usa,Surfing,M,N,17
535,2012,July,Noon,Australia,Surfing,M,N,48
536,2012,July,Afternoon,Usa,Surfing,M,N,44
537,2012,July,Afternoon,Usa,Body surfing,M,N,50
538,2012,July,Noon,Usa,Unknown,M,N,12
539,2012,July,Afternoon,Reunion,Surfing,M,Y,22
540,2012,July,Unknown,Trinidad  tobago,Swimming,M,Y,24
541,2012,July,Unknown,Canada,Surfing,F,N,23
542,2012,July,Morning,Australia,Surfing,M,Y,24
543,2012,July,Afternoon,Usa,Swimming,F,N,43
544,2012,July,Unknown,Bahamas,Spearfishing,M,N,Unknown
545,2012,July,Afternoon,Australia,Scuba diving,F,Y,42
546,2012,July,Morning,Usa,Kayaking,M,N,52
547,2012,July,Afternoon,South africa,Surfing,M,N,29
548,2012,June,Unknown,Croatia,Swimming,Unknown,N,60
